Material,Lay-up,"Vf, %",Resin Type,Resin,0 Deg fabric name,45 Deg fabric name,45 Deg fabric %,90 Deg fabric name,90 Deg fabric %,other %,"Thickness, mm",Cure / Post Cure,Process,Test #,Coupon,"Max. Stress, MPa","Min. Stress, MPa",R-value,"Freq., Hz or mm/s","E, GPa (0.1-0.3%)",Max. % Strain,Cycles,"Moisture Gain, %",Contractor report,Conference Paper
CE4,[V(+/-45)g/0c]S,35.4,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.43,12h @ 70C,,,CE4-427-LW,614.0,61.4,0.1,1.0,49.9,1.21,496.0,1.3,,
CE4,[V(+/-45)g/0c]S,38.0,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.2,12h @ 70C,,,CE4-429-LW,614.0,61.4,0.1,1.0,49.0,1.2,229.0,1.3,,
CE4,[V(+/-45)g/0c]S,37.4,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.25,12h @ 70C,,,CE4-425-LW,586.0,58.6,0.1,1.0,51.0,1.07,4244.0,1.3,,
CE4,[V(+/-45)g/0c]S,38.0,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.2,12h @ 70C,,,CE4-423-LW,552.0,55.2,0.1,1.0,48.0,1.09,43799.0,1.3,,
CE4,[V(+/-45)g/0c]S,36.9,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.29,12h @ 70C,,,CE4-430-T,86.5,,,0.0254,8.34,4.7,1.0,0.0,,
CE4,[V(+/-45)g/0c]S,36.0,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.38,12h @ 70C,,,CE4-432-T,83.0,,,0.0254,9.1,3.64,1.0,0.0,,
CE4,[V(+/-45)g/0c]S,37.1,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.28,12h @ 70C,,,CE4-434-T,82.2,,,0.0254,8.41,3.0,1.0,0.0,,
CE4,[V(+/-45)g/0c]S,34.3,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.54,12h @ 70C,,,CE4-436-T,82.7,,,0.0254,9.52,3.7,1.0,0.0,,
CE4,[V(+/-45)g/0c]S,34.6,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.51,12h @ 70C,,,CE4-438-T,85.2,,,0.0254,9.17,3.4,1.0,0.0,,
CE4,[V(+/-45)g/0c]S,35.9,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.39,12h @ 70C,,,CE4-441-TW,56.3,,,0.0254,8.76,1.6,1.0,1.2,,
CE4,[V(+/-45)g/0c]S,35.9,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.39,12h @ 70C,,,CE4-443-TW,58.9,,,0.0254,7.65,1.7,1.0,1.2,,
CE4,[V(+/-45)g/0c]S,36.4,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.34,12h @ 70C,,,CE4-445-TW,62.4,,,0.0254,8.41,2.0,1.0,1.2,,
CE4,[V(+/-45)g/0c]S,34.8,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.49,12h @ 70C,,,CE4-447-TW,61.7,,,0.0254,8.07,1.8,1.0,1.2,,
CE4,[V(+/-45)g/0c]S,34.6,Epoxy,Hexion RIMR 035c/RIMH 0366,Vectorply CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.51,12h @ 70C,,,CE4-449-TW,63.0,,,0.0254,8.0,2.0,1.0,1.2,,
CE5,[V(+/-45)g/0c]S,34.7,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.31,"1.3h @ 80C, 1.3h @ 120C",,,CE5-500-L,700.0,,,0.0254,52.1,1.3,1.0,0.0,,
CE5,[V(+/-45)g/0c]S,35.5,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.24,"1.3h @ 80C, 1.3h @ 120C",,,CE5-502-L,802.0,,,0.0254,60.0,1.31,1.0,0.0,,
CE5,[V(+/-45)g/0c]S,32.6,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.52,"1.3h @ 80C, 1.3h @ 120C",,,CE5-504-L,690.0,,,0.0254,59.3,1.27,1.0,0.0,,
CE5,[V(+/-45)g/0c]S,36.1,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.18,"1.3h @ 80C, 1.3h @ 120C",,,CE5-506-L,681.0,,,0.0254,53.8,1.29,1.0,0.0,,
CE5,[V(+/-45)g/0c]S,37.1,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.1,"1.3h @ 80C, 1.3h @ 120C",,,CE5-508-L,791.0,,,0.0254,57.4,1.29,1.0,0.0,,
CE5,[V(+/-45)g/0c]S,37.2,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.09,"1.3h @ 80C, 1.3h @ 120C",,,CE5-528-L,614.0,61.4,0.1,1.0,56.2,1.06,26809.0,0.0,,
CE5,[V(+/-45)g/0c]S,37.4,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.07,"1.3h @ 80C, 1.3h @ 120C",,,CE5-514-L,614.0,61.4,0.1,1.0,55.4,1.04,18461.0,0.0,,
CE5,[V(+/-45)g/0c]S,37.6,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.06,"1.3h @ 80C, 1.3h @ 120C",,,CE5-512-L,614.0,61.4,0.1,1.0,53.3,1.13,6832.0,0.0,,
CE5,[V(+/-45)g/0c]S,37.2,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.09,"1.3h @ 80C, 1.3h @ 120C",,,CE5-510-L,614.0,61.4,0.1,1.0,52.7,1.09,33542.0,0.0,,
CE5,[V(+/-45)g/0c]S,36.0,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.19,"1.3h @ 80C, 1.3h @ 120C",,,CE5-509-LW,633.0,,,0.0254,51.6,1.18,1.0,0.34,,
CE5,[V(+/-45)g/0c]S,37.8,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.04,"1.3h @ 80C, 1.3h @ 120C",,,CE5-511-LW,743.0,,,0.0254,62.1,1.17,1.0,0.34,,
CE5,[V(+/-45)g/0c]S,37.1,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.1,"1.3h @ 80C, 1.3h @ 120C",,,CE5-513-LW,706.0,,,0.0254,57.2,1.17,1.0,0.34,,
CE5,[V(+/-45)g/0c]S,35.8,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.21,"1.3h @ 80C, 1.3h @ 120C",,,CE5-515-LW,709.0,,,0.0254,64.4,1.09,1.0,0.34,,
CE5,[V(+/-45)g/0c]S,36.8,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.12,"1.3h @ 80C, 1.3h @ 120C",,,CE5-517-LW,683.0,,,0.0254,54.3,1.14,1.0,0.34,,
CE5,[V(+/-45)g/0c]S,37.4,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.07,"1.3h @ 80C, 1.3h @ 120C",,,CE5-523-LW,614.0,61.4,0.1,1.0,53.3,1.09,2569.0,0.36,,
CE5,[V(+/-45)g/0c]S,37.4,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.07,"1.3h @ 80C, 1.3h @ 120C",,,CE5-519-LW,614.0,61.4,0.1,1.0,57.9,1.02,273.0,0.36,,
CE5,[V(+/-45)g/0c]S,37.6,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.06,"1.3h @ 80C, 1.3h @ 120C",,,CE5-521-LW,614.0,61.4,0.1,1.0,58.5,1.05,8093.0,0.36,,
CE5,[V(+/-45)g/0c]S,37.4,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.07,"1.3h @ 80C, 1.3h @ 120C",,,CE5-527-LW,586.0,58.6,0.1,1.0,54.8,1.03,12580.0,0.36,,
CE5,[V(+/-45)g/0c]S,36.8,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.12,"1.3h @ 80C, 1.3h @ 120C",,,CE5-530-T,80.4,,,0.0254,10.1,4.9,1.0,0.0,,
CE5,[V(+/-45)g/0c]S,36.5,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.15,"1.3h @ 80C, 1.3h @ 120C",,,CE5-532-T,78.0,,,0.0254,9.79,3.4,1.0,0.0,,
CE5,[V(+/-45)g/0c]S,37.1,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.1,"1.3h @ 80C, 1.3h @ 120C",,,CE5-534-T,72.4,,,0.0254,8.89,2.7,1.0,0.0,,
CE5,[V(+/-45)g/0c]S,38.2,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.01,"1.3h @ 80C, 1.3h @ 120C",,,CE5-536-T,77.5,,,0.0254,9.31,3.7,1.0,0.0,,
CE5,[V(+/-45)g/0c]S,37.1,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.1,"1.3h @ 80C, 1.3h @ 120C",,,CE5-538-T,80.5,,,0.0254,10.4,3.0,1.0,0.0,,
CE5,[V(+/-45)g/0c]S,37.0,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.11,"1.3h @ 80C, 1.3h @ 120C",,,CE5-541-TW,64.1,,,0.0254,8.0,2.05,1.0,0.34,,
CE5,[V(+/-45)g/0c]S,36.5,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.15,"1.3h @ 80C, 1.3h @ 120C",,,CE5-545-TW,66.4,,,0.0254,8.21,2.29,1.0,0.34,,
CE5,[V(+/-45)g/0c]S,35.8,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.21,"1.3h @ 80C, 1.3h @ 120C",,,CE5-547-TW,62.8,,,0.0254,7.93,1.94,1.0,0.34,,
CE5,[V(+/-45)g/0c]S,36.1,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.18,"1.3h @ 80C, 1.3h @ 120C",,,CE5-549-TW,63.3,,,0.0254,8.48,1.76,1.0,0.34,,
CE5,[V(+/-45)g/0c]S,37.1,UA,Crestapol 1250PUL urethane Acrylate,CLA 1812,E-BX 1700,43.3 G,0,0,0.2 G,3.1,"1.3h @ 80C, 1.3h @ 120C",,,CE5-551-TW,61.3,,,0.0254,7.65,2.23,1.0,0.34,,
CE6,[V/0/45/-45/0/V],40.7,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.55,"1.3h @ 80C, 1.3h @ 120C",,,CE6-600-L,681.0,,,0.0254,28.5,2.81,1.0,0.0,,
CE6,[V/0/45/-45/0/V],43.0,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.41,"1.3h @ 80C, 1.3h @ 120C",,,CE6-602-L,744.0,,,0.0254,31.0,2.56,1.0,0.0,,
CE6,[V/0/45/-45/0/V],40.8,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.54,"1.3h @ 80C, 1.3h @ 120C",,,CE6-604-L,700.0,,,0.0254,29.1,2.62,1.0,0.0,,
CE6,[V/0/45/-45/0/V],40.4,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.57,"1.3h @ 80C, 1.3h @ 120C",,,CE6-606-L,691.0,,,0.0254,29.0,2.71,1.0,0.0,,
CE6,[V/0/45/-45/0/V],39.1,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.65,"1.3h @ 80C, 1.3h @ 120C",,,CE6-608-L,661.0,,,0.0254,28.3,2.74,1.0,0.0,,
CE6,[V/0/45/-45/0/V],40.8,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.54,"1.3h @ 80C, 1.3h @ 120C",,,CE6-618-L,241.0,24.1,0.1,1.0,26.1,0.97,18918.0,0.0,,
CE6,[V/0/45/-45/0/V],42.2,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.46,"1.3h @ 80C, 1.3h @ 120C",,,CE6-622-L,241.0,24.1,0.1,1.0,25.3,0.96,23560.0,0.0,,
CE6,[V/0/45/-45/0/V],40.8,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.54,"1.3h @ 80C, 1.3h @ 120C",,,CE6-620-L,241.0,24.1,0.1,1.0,26.7,0.98,14010.0,0.0,,
CE6,[V/0/45/-45/0/V],41.8,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.48,"1.3h @ 80C, 1.3h @ 120C",,,CE6-616-L,207.0,20.7,0.1,1.0,26.9,0.8,72512.0,0.0,,
CE6,[V/0/45/-45/0/V],41.3,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.51,"1.3h @ 80C, 1.3h @ 120C",,,CE6-614-L,276.0,27.6,0.1,1.0,27.0,0.97,6533.0,0.0,,
CE6,[V/0/45/-45/0/V],41.5,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.5,"1.3h @ 80C, 1.3h @ 120C",,,CE6-612-L,345.0,34.5,0.1,1.0,25.9,1.46,2200.0,0.0,,
CE6,[V/0/45/-45/0/V],41.8,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.48,"1.3h @ 80C, 1.3h @ 120C",,,CE6-610-L,414.0,41.4,0.1,1.0,25.1,1.54,800.0,0.0,,
CE6,[V/0/45/-45/0/V],42.7,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.43,"1.3h @ 80C, 1.3h @ 120C",,,CE6-2-KN,646.0,,,0.017,31.2,2.48,1.0,0.0,,
CE6,[V/0/45/-45/0/V],40.4,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.57,"1.3h @ 80C, 1.3h @ 120C",,,CE6-5-KN,621.0,,,0.017,29.4,2.64,1.0,0.0,,
CE6,[V/0/45/-45/0/V],38.3,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.71,"1.3h @ 80C, 1.3h @ 120C",,,CE6-6-KN,609.0,,,0.017,27.9,2.82,1.0,0.0,,
CE6,[V/0/45/-45/0/V],41.3,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.51,"1.3h @ 80C, 1.3h @ 120C",,,CE6-611-LW,611.0,,,0.0254,25.6,2.6,1.0,0.36,,
CE6,[V/0/45/-45/0/V],45.1,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.3,"1.3h @ 80C, 1.3h @ 120C",,,CE6-613-LW,533.0,,,0.0254,32.2,1.9,1.0,0.36,,
CE6,[V/0/45/-45/0/V],44.0,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.36,"1.3h @ 80C, 1.3h @ 120C",,,CE6-615-LW,662.0,,,0.0254,29.5,2.6,1.0,0.36,,
CE6,[V/0/45/-45/0/V],42.3,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.45,"1.3h @ 80C, 1.3h @ 120C",,,CE6-617-LW,579.0,,,0.0254,29.0,2.2,1.0,0.36,,
CE6,[V/0/45/-45/0/V],41.3,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.51,"1.3h @ 80C, 1.3h @ 120C",,,CE6-619-LW,567.0,,,0.0254,27.3,2.5,1.0,0.36,,
CE6,[V/0/45/-45/0/V],41.5,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.5,"1.3h @ 80C, 1.3h @ 120C",,,CE6-627-LW,241.0,24.1,0.1,1.0,24.6,1.03,81174.0,0.41,,
CE6,[V/0/45/-45/0/V],40.8,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.54,"1.3h @ 80C, 1.3h @ 120C",,,CE6-629-LW,241.0,24.1,0.1,1.0,24.6,1.02,51919.0,0.41,,
CE6,[V/0/45/-45/0/V],40.4,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.57,"1.3h @ 80C, 1.3h @ 120C",,,CE6-623-LW,241.0,24.1,0.1,1.0,24.7,0.99,41089.0,0.41,,
CE6,[V/0/45/-45/0/V],40.4,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.57,"1.3h @ 80C, 1.3h @ 120C",,,CE6-621-LW,310.0,31.0,0.1,1.0,25.4,1.24,4123.0,0.41,,
CE6,[V/0/45/-45/0/V],40.4,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.57,"1.3h @ 80C, 1.3h @ 120C",,,CE6-625-LW,310.0,31.0,0.1,1.0,25.8,1.25,5636.0,0.41,,
CE6,[V/0/45/-45/0/V],41.3,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.51,"1.3h @ 80C, 1.3h @ 120C",,,CE6-1W-KN,627.0,,,0.017,32.0,2.38,1.0,0.51,,
CE6,[V/0/45/-45/0/V],42.3,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.45,"1.3h @ 80C, 1.3h @ 120C",,,CE6-3W-KN,646.0,,,0.017,30.0,2.66,1.0,0.51,,
CE6,[V/0/45/-45/0/V],42.0,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.47,"1.3h @ 80C, 1.3h @ 120C",,,CE6-4W-KN,590.0,,,0.017,30.1,2.56,1.0,0.91,,
CE6,[V/0/45/-45/0/V],39.4,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.63,"1.3h @ 80C, 1.3h @ 120C",,,CE6-630-T,109.0,,,0.0254,12.1,2.6,1.0,0.0,,
CE6,[V/0/45/-45/0/V],40.4,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.57,"1.3h @ 80C, 1.3h @ 120C",,,CE6-632-T,107.0,,,0.0254,12.0,2.5,1.0,0.0,,
CE6,[V/0/45/-45/0/V],43.2,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.4,"1.3h @ 80C, 1.3h @ 120C",,,CE6-634-T,114.0,,,0.0254,12.8,2.5,1.0,0.0,,
CE6,[V/0/45/-45/0/V],40.4,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.57,"1.3h @ 80C, 1.3h @ 120C",,,CE6-636-T,108.0,,,0.0254,10.3,2.4,1.0,0.0,,
CE6,[V/0/45/-45/0/V],38.0,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.73,"1.3h @ 80C, 1.3h @ 120C",,,CE6-638-T,109.0,,,0.0254,13.0,2.6,1.0,0.0,,
CE6,[V/0/45/-45/0/V],44.9,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.31,"1.3h @ 80C, 1.3h @ 120C",,,CE6-631-TW,129.0,,,0.0254,15.7,2.6,1.0,0.36,,
CE6,[V/0/45/-45/0/V],47.2,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.2,"1.3h @ 80C, 1.3h @ 120C",,,CE6-643-TW,118.0,,,0.0254,15.3,2.1,1.0,0.36,,
CE6,[V/0/45/-45/0/V],47.6,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.18,"1.3h @ 80C, 1.3h @ 120C",,,CE6-645-TW,129.0,,,0.0254,15.2,2.0,1.0,0.36,,
CE6,[V/0/45/-45/0/V],46.3,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.24,"1.3h @ 80C, 1.3h @ 120C",,,CE6-647-TW,126.0,,,0.0254,18.3,2.7,1.0,0.36,,
CE6,[V/0/45/-45/0/V],45.9,VE,AME 6001 VE +1.5% MCP,E-LT-2900,E-BX 1700,22.5,0,0,8.3,2.26,"1.3h @ 80C, 1.3h @ 120C",,,CE6-649-TW,127.0,,,0.0254,18.7,2.4,1.0,0.36,,
C32/C33,(0/90)5,47.1,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.1,Not specified,,,C32-1-L,982.0,,,0.0254,68.9,1.4,1.0,0.0,,
C32/C33,(0/90)5,45.5,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.14,Not specified,,,C32-2-L,855.0,,,0.0254,72.7,1.12,1.0,0.0,,
C32/C33,(0/90)5,44.7,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.16,Not specified,,,C32-4-L,843.0,,,0.0254,69.3,1.28,1.0,0.0,,
C32/C33,(0/90)5,49.8,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.04,Not specified,,,C33-2-L,980.0,,,0.0254,62.5,1.56,1.0,0.0,,
C32/C33,(0/90)5,50.3,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.03,Not specified,,,C33-4-L,1037.0,,,0.0254,73.2,1.36,1.0,0.0,,
C32/C33,(0/90)5,50.3,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.03,Not specified,,,C33-8-L,690.0,,0.1,1.5,67.0,0.97,11556.0,0.0,,
C32/C33,(0/90)5,49.8,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.04,Not specified,,,C33-6-L,621.0,,0.1,1.5,65.8,0.89,500000.0,0.0,,
C32/C33,(0/90)5,44.7,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.16,Not specified,,,C32-8-L,621.0,,0.1,1.5,63.0,0.98,17859.0,0.0,,
C32/C33,(0/90)5,49.4,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.05,Not specified,,,C32-6-L,724.0,,0.1,1.5,63.5,1.1,1550.0,0.0,,
C32/C33,(0/90)5,47.1,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.1,Not specified,,,C32-3-LW,670.0,,,0.0254,76.9,0.87,1.0,0.65,,
C32/C33,(0/90)5,47.6,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.09,Not specified,,,C32-5-LW,738.0,,,0.0254,80.3,0.92,1.0,0.65,,
C32/C33,(0/90)5,52.4,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,0.99,Not specified,,,C33-1-LW,872.0,,,0.0254,80.1,1.16,1.0,0.65,,
C32/C33,(0/90)5,49.8,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.04,Not specified,,,C33-3-LW,859.0,,,0.0254,79.0,1.18,1.0,0.65,,
C32/C33,(0/90)5,48.4,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.07,Not specified,,,C33-5-LW,817.0,,,0.0254,81.6,1.01,1.0,0.65,,
C32/C33,(0/90)5,44.7,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.16,Not specified,,,C32-9-LW,552.0,,0.1,1.5,71.6,0.71,318.0,0.7,,
C32/C33,(0/90)5,47.1,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.1,Not specified,,,C32-7-LW,638.0,,0.1,1.5,77.5,0.73,76.0,0.7,,
C32/C33,(0/90)5,44.7,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.16,Not specified,,,C32-9-LW,552.0,,0.1,1.5,71.6,0.71,318.0,0.7,,
C32/C33,(0/90)5,50.3,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.03,Not specified,,,C33-9-LW,552.0,,0.1,2.0,70.1,0.71,459411.0,0.7,,
C32/C33,(0/90)5,49.4,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2/CTD-K08",0,50,0,0,0,1.05,Not specified,,,C33-7-LW,483.0,,0.1,2.0,68.1,0.65,700000.0,0.7,,
C34/C35,(0/90)5,45.4,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2 IM7 4HS/CTD-108K",0,50,0,0,0,1.27,Not specified,,,C34-1-L,658.0,,,0.0254,67.0,0.98,1.0,0.0,,
C34/C35,(0/90)5,43.7,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2 IM7 4HS/CTD-108K",0,50,0,0,0,1.32,Not specified,,,C34-2-L,710.0,,,0.0254,67.8,1.06,1.0,0.0,,
C34/C35,(0/90)5,45.8,Epoxy,,"BGF 94214, IM7 4HS, 203 g/m2 IM7 4HS/CTD-108K",0,50,0,0,0,1.26,Not specified,,,C34-4-L,764.0,,,0.0254,62.7,1.21,1.0,0.0,,
